,0,1,2,3,4,5
42,4d8cd1b7d265236a6ab2e316,JP Bicis,4bf58dd8d48988d115951735,Bike Shop,41.397527790676854,2.1817533691506608
43,5245c50311d29c834a6ca0de,Bicious,4bf58dd8d48988d115951735,Bike Shop,41.38076900105203,2.1659268521050845
44,4d791ac19e57a09396a8ce2b,Distance,4bf58dd8d48988d115951735,Bike Shop,41.402399087846874,2.1440054318569257
45,4f01f62cc5126f14b96e40f2,Bicicletes,4bf58dd8d48988d115951735,Bike Shop,41.39764605039447,2.181849362574147
46,5260133811d2938c87b5fbc2,BikeCare,4bf58dd8d48988d115951735,Bike Shop,41.39171566583524,2.191339321889692
47,4f34f0cae5e80a8966f98376,Project bike,4bf58dd8d48988d115951735,Bike Shop,41.4083113328465,2.1729326248168945
48,4d4304f358e9b1f7d649dfce,Tomas Domingo - The Bike House,4bf58dd8d48988d115951735,Bike Shop,41.38010678890591,2.1583859141051285
49,4bf426e3ff90c9b662e75428,My Beautiful Parking,4bf58dd8d48988d115951735,Bike Shop,41.3844807580277,2.1788063563732782
50,543cf2a7498e48b8d467dcc9,Ocean Bike Rental,4bf58dd8d48988d115951735,Bike Shop,41.381272520055,2.1828567981719966
51,5c93ce06c21cb1002cbe2e9c,Cap Problema,4bf58dd8d48988d115951735,Bike Shop,41.398647,2.168721
52,4c5d4b279b28d13a321b5970,Cruising Barcelona,4bf58dd8d48988d115951735,Bike Shop,41.39793515768404,2.1605253374867117
53,4ea1528202d529c116217ade,Bicimarket,4bf58dd8d48988d115951735,Bike Shop,41.379288130925374,2.159457206726074
54,5a3ce2e32e268011457ba53f,emoveyou,4bf58dd8d48988d115951735,Bike Shop,41.39427621654963,2.1927595138549805
55,4c80c55447cc224beab4759f,Budget Bikes,4bf58dd8d48988d115951735,Bike Shop,41.37948133982991,2.173243761062622
56,5b8eeefbe1f228002c377625,Fantastik Bikes,4bf58dd8d48988d115951735,Bike Shop,41.371918,2.1376705
57,5284aa7b498e2f96873773f8,El Ciclo,4bf58dd8d48988d115951735,Bike Shop,41.37858214919636,2.1774194792047075
58,552654c5498eede4fe13d2c2,tucano,4bf58dd8d48988d115951735,Bike Shop,41.39312,2.174373
59,529094a711d252d847842f5e,Monsieur Vélo,4bf58dd8d48988d115951735,Bike Shop,41.41214149169061,2.1638131141662598
60,507c1f14e4b08ed6490f3853,Bicing 280,4bf58dd8d48988d115951735,Bike Shop,41.41399383544922,2.1768367290496826
61,503a8272e4b022a04bab167d,Bicing 117,4bf58dd8d48988d115951735,Bike Shop,41.39083598168507,2.1968556488819044
62,59bd3e4e446ea65ecdc976d1,Bicihub,4bf58dd8d48988d115951735,Bike Shop,41.395769,2.192106
63,5a0eff1a12f0a9326307fb76,Velodrom Barcelona,4bf58dd8d48988d115951735,Bike Shop,41.406893,2.146485
64,4d3b1ae1beb7b1f79935f071,Espaibici,4bf58dd8d48988d115951735,Bike Shop,41.393668,2.170234
65,55380367498e8da7b56960b0,Orbea Campus,4bf58dd8d48988d115951735,Bike Shop,41.389650165498985,2.163571106059238
66,4f0f2f8ce4b06ab9f9f1664b,Arturo Ribera Ciclisme,4bf58dd8d48988d115951735,Bike Shop,41.41395997308073,2.1799583298105256
67,56ee7dfd498ea429f689f01c,Bikes Barcelona Rental,4bf58dd8d48988d115951735,Bike Shop,41.38226670441727,2.172975540161133
68,54f5ff98498e1e3acc81f408,Galvesport,4bf58dd8d48988d115951735,Bike Shop,41.38082161962846,2.154298054195329
69,544d0742498eac061c51ad00,Bike and love Barcelona,4bf58dd8d48988d115951735,Bike Shop,41.379506496107005,2.1703508062661276
70,4f1d9b89e4b03529107bfe0d,Motos Miarons,4bf58dd8d48988d115951735,Bike Shop,41.40659550265343,2.1725677451184318
71,4eeb080599119cf9cda9bfd7,Freeel. Bicicletas eléctricas Showroom,4bf58dd8d48988d115951735,Bike Shop,41.4069437596766,2.158394655600881
72,572b1da6cd10afb6e341ab2f,Ben Bike,4bf58dd8d48988d115951735,Bike Shop,41.390764,2.180056
73,527a1d7411d234e7fd17f71d,Color Bikes,4bf58dd8d48988d115951735,Bike Shop,41.38459302284906,2.1701252796448367
74,4e2d8be162e144b5d3c1b2ac,Mundial,4bf58dd8d48988d115951735,Bike Shop,41.37507175194094,2.1577854184161804
75,5901e23af870fd51dcb7e305,Apinyó,4bf58dd8d48988d115951735,Bike Shop,41.398141,2.156246
76,518fbd0f8bbd84a40f9771f5,PEDAL BIKE RENTAL,4bf58dd8d48988d115951735,Bike Shop,41.403128993812935,2.1994757652282715
77,51618946e4b0d19a96df72fb,Rent-a-bike,4bf58dd8d48988d115951735,Bike Shop,41.399661478584946,2.1625923802275313
78,4f5e40b0e4b0369072a767bb,J. Pons Tot Bici,4bf58dd8d48988d115951735,Bike Shop,41.401255063972805,2.202262208007547
79,4d8b85e01508a143d19e3d1e,Big Bike,4bf58dd8d48988d115951735,Bike Shop,41.384857074639825,2.157535969352286
80,504d8c90e4b0b18005aa79e2,Rabbit Bike Rental,4bf58dd8d48988d115951735,Bike Shop,41.373448905593655,2.165303119149891
81,51965145498ec365d83b8bd3,Biking Point,4bf58dd8d48988d115951735,Bike Shop,41.41568378734809,2.187014110282378
82,4de8b7a3d22d09215a227ac7,Dainese,4bf58dd8d48988d115951735,Bike Shop,41.38788968871937,2.1575791431296993
83,4e2ad7e3d22d3f83c8880402,Ramonas Barcelona,4bf58dd8d48988d115951735,Bike Shop,41.38761974356735,2.180507183074951
84,518229e22fc6282e9eb5bad9,Santa Fixie,4bf58dd8d48988d115951735,Bike Shop,41.396304413822996,2.189186811447143
85,50c6013be4b0bde4aafd6297,MesMuntanya,4bf58dd8d48988d115951735,Bike Shop,41.404491,2.160409
86,4e9532d8c2ee9172de9bfce4,Moto Taller Gil,4bf58dd8d48988d115951735,Bike Shop,41.37323396116709,2.158341407775879
87,4cd281a4a60d224be9962fd1,Cicles Pol's,4bf58dd8d48988d115951735,Bike Shop,41.407997861152396,2.1826317166026485
88,4b769f6ff964a5200e552ee3,Probike,4bf58dd8d48988d115951735,Bike Shop,41.389537422830806,2.1444939231437763
89,5245c50311d29c834a6ca0de,Bicious,4bf58dd8d48988d115951735,Bike Shop,41.38076900105203,2.1659268521050845
90,4f01f62cc5126f14b96e40f2,Bicicletes,4bf58dd8d48988d115951735,Bike Shop,41.39764605039447,2.181849362574147
91,4f34f0cae5e80a8966f98376,Project bike,4bf58dd8d48988d115951735,Bike Shop,41.4083113328465,2.1729326248168945
92,4d055d6566082d43a6b0f68b,C.R.E.A.M,4bf58dd8d48988d115951735,Bike Shop,41.397063,2.176281
93,545e0ffe498ea3c6bbb1e9c2,classic bikes,4bf58dd8d48988d115951735,Bike Shop,41.385121,2.167937
94,5260133811d2938c87b5fbc2,BikeCare,4bf58dd8d48988d115951735,Bike Shop,41.39171566583524,2.191339321889692
95,4fcf8713e4b074e70746a4e0,Albert motos,4bf58dd8d48988d115951735,Bike Shop,41.409483383610194,2.166320288108692
96,4d8cd1b7d265236a6ab2e316,JP Bicis,4bf58dd8d48988d115951735,Bike Shop,41.397527790676854,2.1817533691506608
97,4d4304f358e9b1f7d649dfce,Tomas Domingo - The Bike House,4bf58dd8d48988d115951735,Bike Shop,41.38010678890591,2.1583859141051285
98,543cf2a7498e48b8d467dcc9,Ocean Bike Rental,4bf58dd8d48988d115951735,Bike Shop,41.381272520055,2.1828567981719966
99,5c93ce06c21cb1002cbe2e9c,Cap Problema,4bf58dd8d48988d115951735,Bike Shop,41.398647,2.168721
100,4c5d4b279b28d13a321b5970,Cruising Barcelona,4bf58dd8d48988d115951735,Bike Shop,41.39793515768404,2.1605253374867117
101,4ea1528202d529c116217ade,Bicimarket,4bf58dd8d48988d115951735,Bike Shop,41.379288130925374,2.159457206726074
102,5579809c498e69ecb3a9c554,Bikes & Rentals BCN,4bf58dd8d48988d115951735,Bike Shop,41.38814190719607,2.1761813015331795
103,5a3ce2e32e268011457ba53f,emoveyou,4bf58dd8d48988d115951735,Bike Shop,41.39427621654963,2.1927595138549805
104,4c80c55447cc224beab4759f,Budget Bikes,4bf58dd8d48988d115951735,Bike Shop,41.37948133982991,2.173243761062622
105,503a8272e4b022a04bab167d,Bicing 117,4bf58dd8d48988d115951735,Bike Shop,41.39083598168507,2.1968556488819044
106,552654c5498eede4fe13d2c2,tucano,4bf58dd8d48988d115951735,Bike Shop,41.39312,2.174373
107,59bd3e4e446ea65ecdc976d1,Bicihub,4bf58dd8d48988d115951735,Bike Shop,41.395769,2.192106
108,4d3b1ae1beb7b1f79935f071,Espaibici,4bf58dd8d48988d115951735,Bike Shop,41.393668,2.170234
109,4f5f867ae4b0df99543c57ae,Biking Point,4bf58dd8d48988d115951735,Bike Shop,41.389536094841816,2.155031961192646
110,55380367498e8da7b56960b0,Orbea Campus,4bf58dd8d48988d115951735,Bike Shop,41.389650165498985,2.163571106059238
111,5284aa7b498e2f96873773f8,El Ciclo,4bf58dd8d48988d115951735,Bike Shop,41.37858214919636,2.1774194792047075
112,54f5ff98498e1e3acc81f408,Galvesport,4bf58dd8d48988d115951735,Bike Shop,41.38082161962846,2.154298054195329
113,544d0742498eac061c51ad00,Bike and love Barcelona,4bf58dd8d48988d115951735,Bike Shop,41.379506496107005,2.1703508062661276
114,4bf426e3ff90c9b662e75428,My Beautiful Parking,4bf58dd8d48988d115951735,Bike Shop,41.3844807580277,2.1788063563732782
115,4f5e40b0e4b0369072a767bb,J. Pons Tot Bici,4bf58dd8d48988d115951735,Bike Shop,41.401255063972805,2.202262208007547
116,5901e23af870fd51dcb7e305,Apinyó,4bf58dd8d48988d115951735,Bike Shop,41.398141,2.156246
117,4f1d9b89e4b03529107bfe0d,Motos Miarons,4bf58dd8d48988d115951735,Bike Shop,41.40659550265343,2.1725677451184318
118,51618946e4b0d19a96df72fb,Rent-a-bike,4bf58dd8d48988d115951735,Bike Shop,41.399661478584946,2.1625923802275313
119,5059e86de4b052ecdae66464,Bikeit,4bf58dd8d48988d115951735,Bike Shop,41.384225419098996,2.1560728825136986
120,59d8c8ce51950e66226a1e15,Biciclick,4bf58dd8d48988d115951735,Bike Shop,41.383236,2.1554801
121,4d8b85e01508a143d19e3d1e,Big Bike,4bf58dd8d48988d115951735,Bike Shop,41.384857074639825,2.157535969352286
122,56ee7dfd498ea429f689f01c,Bikes Barcelona Rental,4bf58dd8d48988d115951735,Bike Shop,41.38226670441727,2.172975540161133
123,518fbd0f8bbd84a40f9771f5,PEDAL BIKE RENTAL,4bf58dd8d48988d115951735,Bike Shop,41.403128993812935,2.1994757652282715
124,4e2d8be162e144b5d3c1b2ac,Mundial,4bf58dd8d48988d115951735,Bike Shop,41.37507175194094,2.1577854184161804
125,504d8c90e4b0b18005aa79e2,Rabbit Bike Rental,4bf58dd8d48988d115951735,Bike Shop,41.373448905593655,2.165303119149891
126,527a1d7411d234e7fd17f71d,Color Bikes,4bf58dd8d48988d115951735,Bike Shop,41.38459302284906,2.1701252796448367
127,572b1da6cd10afb6e341ab2f,Ben Bike,4bf58dd8d48988d115951735,Bike Shop,41.390764,2.180056
128,4db5c34bcda1c57c8275c2b4,Budget Bikes Rental & Tours Rambla,4e4c9077bd41f78e849722f9,Bike Rental / Bike Share,41.37948133982988,2.173275947570801
129,4de8b7a3d22d09215a227ac7,Dainese,4bf58dd8d48988d115951735,Bike Shop,41.38788968871937,2.1575791431296993
130,4e2ad7e3d22d3f83c8880402,Ramonas Barcelona,4bf58dd8d48988d115951735,Bike Shop,41.38761974356735,2.180507183074951
131,518229e22fc6282e9eb5bad9,Santa Fixie,4bf58dd8d48988d115951735,Bike Shop,41.396304413822996,2.189186811447143
132,50c6013be4b0bde4aafd6297,MesMuntanya,4bf58dd8d48988d115951735,Bike Shop,41.404491,2.160409
133,4e9532d8c2ee9172de9bfce4,Moto Taller Gil,4bf58dd8d48988d115951735,Bike Shop,41.37323396116709,2.158341407775879
134,4cd281a4a60d224be9962fd1,Cicles Pol's,4bf58dd8d48988d115951735,Bike Shop,41.407997861152396,2.1826317166026485
135,545e0ffe498ea3c6bbb1e9c2,classic bikes,4bf58dd8d48988d115951735,Bike Shop,41.385121,2.167937
136,4d9ca6aa3a8060fc146a526b,La Bicicleteria,4bf58dd8d48988d115951735,Bike Shop,41.38052589755622,2.1658548824766473
137,5245c50311d29c834a6ca0de,Bicious,4bf58dd8d48988d115951735,Bike Shop,41.38076900105203,2.1659268521050845
138,4d055d6566082d43a6b0f68b,C.R.E.A.M,4bf58dd8d48988d115951735,Bike Shop,41.397063,2.176281
139,4f34f0cae5e80a8966f98376,Project bike,4bf58dd8d48988d115951735,Bike Shop,41.4083113328465,2.1729326248168945
140,5260133811d2938c87b5fbc2,BikeCare,4bf58dd8d48988d115951735,Bike Shop,41.39171566583524,2.191339321889692
141,4f01f62cc5126f14b96e40f2,Bicicletes,4bf58dd8d48988d115951735,Bike Shop,41.39764605039447,2.181849362574147
142,4d8cd1b7d265236a6ab2e316,JP Bicis,4bf58dd8d48988d115951735,Bike Shop,41.397527790676854,2.1817533691506608
143,4fcf8713e4b074e70746a4e0,Albert motos,4bf58dd8d48988d115951735,Bike Shop,41.409483383610194,2.166320288108692
144,4ff4881be4b024f558d4c406,Motos MareMotos,4bf58dd8d48988d115951735,Bike Shop,41.402286529541016,2.2048399448394775
145,4fa00d58e4b07d3440185ed9,Barnabike,4bf58dd8d48988d115951735,Bike Shop,41.38319758089368,2.18224773746755
146,4d4304f358e9b1f7d649dfce,Tomas Domingo - The Bike House,4bf58dd8d48988d115951735,Bike Shop,41.38010678890591,2.1583859141051285
147,572b1da6cd10afb6e341ab2f,Ben Bike,4bf58dd8d48988d115951735,Bike Shop,41.390764,2.180056
148,5c93ce06c21cb1002cbe2e9c,Cap Problema,4bf58dd8d48988d115951735,Bike Shop,41.398647,2.168721
149,4ea1528202d529c116217ade,Bicimarket,4bf58dd8d48988d115951735,Bike Shop,41.379288130925374,2.159457206726074
150,4c5d4b279b28d13a321b5970,Cruising Barcelona,4bf58dd8d48988d115951735,Bike Shop,41.39793515768404,2.1605253374867117
151,543cf2a7498e48b8d467dcc9,Ocean Bike Rental,4bf58dd8d48988d115951735,Bike Shop,41.381272520055,2.1828567981719966
152,5a3ce2e32e268011457ba53f,emoveyou,4bf58dd8d48988d115951735,Bike Shop,41.39427621654963,2.1927595138549805
153,4c80c55447cc224beab4759f,Budget Bikes,4bf58dd8d48988d115951735,Bike Shop,41.37948133982991,2.173243761062622
154,4d3b1ae1beb7b1f79935f071,Espaibici,4bf58dd8d48988d115951735,Bike Shop,41.393668,2.170234
155,5a0eff1a12f0a9326307fb76,Velodrom Barcelona,4bf58dd8d48988d115951735,Bike Shop,41.406893,2.146485
156,503a8272e4b022a04bab167d,Bicing 117,4bf58dd8d48988d115951735,Bike Shop,41.39083598168507,2.1968556488819044
157,507c1f14e4b08ed6490f3853,Bicing 280,4bf58dd8d48988d115951735,Bike Shop,41.41399383544922,2.1768367290496826
158,529094a711d252d847842f5e,Monsieur Vélo,4bf58dd8d48988d115951735,Bike Shop,41.41214149169061,2.1638131141662598
159,59bd3e4e446ea65ecdc976d1,Bicihub,4bf58dd8d48988d115951735,Bike Shop,41.395769,2.192106
160,552654c5498eede4fe13d2c2,tucano,4bf58dd8d48988d115951735,Bike Shop,41.39312,2.174373
161,4f0f2f8ce4b06ab9f9f1664b,Arturo Ribera Ciclisme,4bf58dd8d48988d115951735,Bike Shop,41.41395997308073,2.1799583298105256
162,55380367498e8da7b56960b0,Orbea Campus,4bf58dd8d48988d115951735,Bike Shop,41.389650165498985,2.163571106059238
163,5284aa7b498e2f96873773f8,El Ciclo,4bf58dd8d48988d115951735,Bike Shop,41.37858214919636,2.1774194792047075
164,54f5ff98498e1e3acc81f408,Galvesport,4bf58dd8d48988d115951735,Bike Shop,41.38082161962846,2.154298054195329
165,4bf426e3ff90c9b662e75428,My Beautiful Parking,4bf58dd8d48988d115951735,Bike Shop,41.3844807580277,2.1788063563732782
166,544d0742498eac061c51ad00,Bike and love Barcelona,4bf58dd8d48988d115951735,Bike Shop,41.379506496107005,2.1703508062661276
167,4d8b85e01508a143d19e3d1e,Big Bike,4bf58dd8d48988d115951735,Bike Shop,41.384857074639825,2.157535969352286
168,504d8c90e4b0b18005aa79e2,Rabbit Bike Rental,4bf58dd8d48988d115951735,Bike Shop,41.373448905593655,2.165303119149891
169,4f5e40b0e4b0369072a767bb,J. Pons Tot Bici,4bf58dd8d48988d115951735,Bike Shop,41.401255063972805,2.202262208007547
170,51618946e4b0d19a96df72fb,Rent-a-bike,4bf58dd8d48988d115951735,Bike Shop,41.399661478584946,2.1625923802275313
171,4f1d9b89e4b03529107bfe0d,Motos Miarons,4bf58dd8d48988d115951735,Bike Shop,41.40659550265343,2.1725677451184318
172,527a1d7411d234e7fd17f71d,Color Bikes,4bf58dd8d48988d115951735,Bike Shop,41.38459302284906,2.1701252796448367
173,4e2d8be162e144b5d3c1b2ac,Mundial,4bf58dd8d48988d115951735,Bike Shop,41.37507175194094,2.1577854184161804
174,56ee7dfd498ea429f689f01c,Bikes Barcelona Rental,4bf58dd8d48988d115951735,Bike Shop,41.38226670441727,2.172975540161133
175,5901e23af870fd51dcb7e305,Apinyó,4bf58dd8d48988d115951735,Bike Shop,41.398141,2.156246
176,518fbd0f8bbd84a40f9771f5,PEDAL BIKE RENTAL,4bf58dd8d48988d115951735,Bike Shop,41.403128993812935,2.1994757652282715
177,4eeb080599119cf9cda9bfd7,Freeel. Bicicletas eléctricas Showroom,4bf58dd8d48988d115951735,Bike Shop,41.4069437596766,2.158394655600881
178,51965145498ec365d83b8bd3,Biking Point,4bf58dd8d48988d115951735,Bike Shop,41.41568378734809,2.187014110282378
179,4de8b7a3d22d09215a227ac7,Dainese,4bf58dd8d48988d115951735,Bike Shop,41.38788968871937,2.1575791431296993
